sentence_num,chain_num,epoch,step,count,sentence,prob_class,prob,source,sent_length,phase
11,2,0,2,2,"Confirming this information, Websense security labs identified additional sites using the exploit on January 19.",low,-61.4903,gibbs,medium,early
11,1,0,4,4,"Confirming this discovery, Websense security labs hacked additional sites using the exploit on January 19.",low,-60.28685,gibbs,medium,early
11,2,0,16,16,Confirming the connection. Websense security labs released additional documentation supporting the connection on January 19.,low,-41.02947,gibbs,medium,early
11,1,1,13,32,"Despite this claim, Websense research labs confirmed the claim in an interview on January 15th.",low,-32.444168,gibbs,medium,early
11,4,13,9,256,Alive under 23. Cellophane USA officially entered a relationship with event organizers on June 29.,low,-55.456974,gibbs,medium,early
11,3,26,18,512,It began broadcasting in 1995. The Trump Administration relocated CJR Columbiaview in late 2017.,low,-45.240578,gibbs,medium,early
11,1,53,17,1024,"By the time he turned, Aeria had grown to nearly seven feet. ""Move him!""",low,-23.164474,gibbs,medium,early
11,7,107,15,2048,"Additionally, the letters were translated into Japanese often by german students at Kabuki High School.",low,-20.324852,gibbs,medium,early
11,6,215,11,4096,The state Electoral College of the United States chooses which electors are eligible for the Massachusetts Gubernatorial election.,low,-13.410425,gibbs,medium,early
11,5,431,3,8192,Mike Weddle began his career as an outfielder player with Gambure Shizuoka hardcore.,low,-46.888145,gibbs,medium,early
11,1,0,1,1,"Confirming this guess, Websense security labs identified additional sites using the exploit on January 19.",low,-63.369164,MH,medium,early
11,6,0,2,2,"Confirming this speculation, Websense security labs identified additional sites using the exploit on January 19.",low,-62.738056,MH,medium,early
11,3,0,4,4,"Confirming this fact, Websense security labs identified additional sites using the exploit on January 19.",low,-58.280006,MH,medium,early
11,3,0,8,8,"Confirming this fact, Websense security labs identified additional hosts for the exploit on January 19.",low,-52.149677,MH,medium,early
11,6,0,16,16,"Confirming this speculation, Websense security labs identified preferred sites for the exploit on January 12th.",low,-52.784004,MH,medium,early
11,4,1,13,32,"Confirming this claim, Websense security labs identified four attackers using the exploit on August 7th.",low,-40.457336,MH,medium,early
11,9,3,7,64,"Despite this claim, Websense discovery labs discovered 9 sites using the exploit on August 20th.",low,-41.96734,MH,medium,early
11,4,6,14,128,"Confirming this claim, antisense security has identified 14 users of the exploit since February 4th.",low,-42.51597,MH,medium,early
11,6,13,9,256,Against this background the Cybersense security institute patented new methods of identity identification on the internet.,low,-24.296743,MH,medium,early
11,4,26,18,512,"Despite this emptiness, Biosense database replacement reported 36 people using the database on January 4th.",low,-49.63642,MH,medium,early
11,9,53,17,1024,"Under this model, antisense sleep deprivation caused developmental problems at a party on January 19th.",low,-28.983139,MH,medium,early
11,5,107,15,2048,At his request an antisense flight recorder detected dissolved oxygen on rotor blades. Co-pilot.,low,-16.60537,MH,medium,early
11,3,215,11,4096,Against all odds the biosensor had already taken one step into 2066: phase one.,low,-17.409119,MH,medium,early
11,3,431,3,8192,"Against all odds the biosensor had not performed this function yet, when its lifespan ended.",low,-16.716587,MH,medium,early
12,0,0,1,1,"On June 12, the volcano’s first spectacular eruption sent an ash column into the atmosphere.",low,-66.71224,gibbs,medium,early
12,4,0,2,2,"On June 12, the planet’s first spectacular eruption sent an ash column into the atmosphere.",low,-70.86517,gibbs,medium,early
12,6,0,4,4,"On June 12, the volcano’s first major eruption ejected an ash column into the atmosphere.",low,-62.09136,gibbs,medium,early
12,4,0,8,8,"On June 12, the planet’s first major impact deposited an ash cloud into the atmosphere.",low,-63.080635,gibbs,medium,early
12,1,0,16,16,"On June 4, the volcano’s last major eruption sent an ash cloud into the city.",low,-57.098873,gibbs,medium,early
12,1,1,13,32,"On June 20, the site's last debris explosion blew an ashtray into the air.",low,-25.831598,gibbs,medium,early
12,7,3,7,64,"On June 2, the volcano's latest major eruption lifted an open balloon into the air.",low,-27.1778,gibbs,medium,early
12,7,6,14,128,"On January 2013, the park's first stunt cumulative sent the thud tower to the ground.",low,-69.844635,gibbs,medium,early
12,0,13,9,256,"In January 2009, the college's graduate studies program formed an exchange program with BYU University.",low,-27.950201,gibbs,medium,early
12,0,26,18,512,"In January 2015, the school's varsity sports team signed an affiliation deal with fox sports.",low,-11.043366,gibbs,medium,early
12,2,53,17,1024,"On July 18, the Philippines's joint typhoon warning center initially issued warnings on the storm.",low,-11.9579315,gibbs,medium,early
12,6,107,15,2048,"On 29 April, North Korea's South Korean air and ground forces began bombing the city.",low,-8.509626,gibbs,medium,early
12,0,215,11,4096,"In 1974, the plexe class class qualifier, ugly, won the Halifaxe Championship.",low,-75.269295,gibbs,medium,early
12,9,431,3,8192,Dr Jimmy Achai proposed the withdrawal of Humaliyah Urdu students' union and in university.,low,-80.5923,gibbs,medium,early
12,1,0,1,1,"On June 12, the volcano’s first spectacular eruption sent an ash column into the atmosphere.",low,-66.712234,MH,medium,early
12,4,0,2,2,"On June 12, the volcano’s second spectacular eruption sent an ash column into the atmosphere.",low,-67.71187,MH,medium,early
12,2,0,4,4,"On June 12, the volcano’s most spectacular eruption dropped an ash column into the atmosphere.",low,-65.71122,MH,medium,early
12,0,0,8,8,"On June 12, the volcano's most recent eruption sent an ash column into the atmosphere.",low,-17.979368,MH,medium,early
12,5,0,16,16,"On May 25, the world's most spectacular comet released its ash column into the atmosphere.",low,-31.51547,MH,medium,early
12,3,1,13,32,"On September 23, the earth's most intense eruption sent an ash cloud into the atmosphere.",low,-19.165802,MH,medium,early
12,6,3,7,64,"On September 18, the volcano's most recent eruption released an ash plume into the air.",low,-10.940348,MH,medium,early
12,7,6,14,128,"On September 14, the mountain's second largest eruption sent an ash cloud into boundary canyon.",low,-31.024069,MH,medium,early
12,1,13,9,256,"On September 8, the race's most recent winner released an explosive explosion into the air.",low,-19.566921,MH,medium,early
12,0,26,18,512,"On August 22, the volcano's more recent eruptions released an oxygen bubble through the atmosphere.",low,-21.622156,MH,medium,early
12,8,53,17,1024,On November 16 one of Augusta's more recent owners installed an electric light on its roof.,low,-22.526,MH,medium,early
12,6,107,15,2048,On January 26 2009 the sanctuary's most recent renovation added an elevated walkway around the sanctuary.,low,-22.080173,MH,medium,early
12,9,215,11,4096,"In slow motion, the group's frantic escape attempts throw the drug dealers out the window.",low,-12.495251,MH,medium,early
12,3,431,3,8192,"On December 29, the dam's more thorough demolition crippled the city, including Washington Square.",low,-33.28159,MH,medium,early
13,6,0,1,1,His politically oriented parents chose to make a statement by agreeing to remain living in the changing neighborhood.,low,-52.489227,gibbs,medium,early
13,7,0,2,2,His art oriented parents chose to make a statement by preferring to remain living in the changing neighborhood.,low,-62.752693,gibbs,medium,early
13,7,0,4,4,His art oriented parents chose to make a statement by preferring to remain living in the changing neighborhood.,low,-62.752693,gibbs,medium,early
13,0,0,8,8,His family oriented debut chose to make a statement by choosing to remain living in the changing neighborhood.,low,-62.705853,gibbs,medium,early
13,8,0,16,16,His direct living approach chose to make his statement by deciding to continue living in the small neighborhood.,low,-55.929413,gibbs,medium,early
13,2,1,13,32,"The urban renewal approach is to make a community, but to remain centred in a larger neighborhood.",low,-41.333954,gibbs,medium,early
13,6,3,7,64,"The black church leaders refused to negotiate this end, choosing to resume march in their larger communities.",low,-61.769836,gibbs,medium,early
13,8,6,14,128,The current mission statement is this signage for visitors who claim to be living in their native land.,low,-43.202736,gibbs,medium,early
13,0,13,9,256,His only concern today was to gain a lesson on how to throw people off roof ledges.,low,-26.123575,gibbs,medium,early
13,5,26,18,512,The boys taught Mick how to start a family but had not received school in the first place.,low,-38.063732,gibbs,medium,early
13,1,53,17,1024,The following shows how the final standings were traded by the odd team named in the above map.,low,-47.58104,gibbs,medium,early
13,0,107,15,2048,"Right now, she needed to bring her friends with her. Was that anything to hope for?",low,-14.532635,gibbs,medium,early
13,1,215,11,4096,"He was also de-elected, as a member of the city council, representing Port Allen.",low,-29.079794,gibbs,medium,early
13,3,431,3,8192,"Raegan pulled it over her head some more, and more tears sizzled down her cheeks.",low,-12.634055,gibbs,medium,early
13,0,0,1,1,His politically oriented parents chose to make a statement by deciding to remain living in the changing neighborhood.,low,-53.073624,MH,medium,early
13,0,0,2,2,His politically oriented parents chose to make a statement by deciding to remain living in the changing neighborhood.,low,-53.073624,MH,medium,early
13,2,0,4,4,His politically oriented character chose to make a statement by deciding to remain living in the changing neighborhood.,low,-53.78225,MH,medium,early
13,2,0,8,8,His politically conservative character chose to make a statement by deciding to remain living in a changing neighborhood.,low,-46.337902,MH,medium,early
13,3,0,16,16,Their politically oriented offspring chose to make their living by deciding to remain active in the same neighborhood.,low,-42.482117,MH,medium,early
13,7,1,13,32,His politically oriented surroundings chose to make this statement by promising to remain neutral in a changing world.,low,-46.106846,MH,medium,early
13,0,3,7,64,The politically correct parents decided to make a decision about deciding to continue living as a poor family.,low,-26.663956,MH,medium,early
13,6,6,14,128,Her socially conservative husband chose to make a difference by choosing to remain homeless in continuously changing society.,low,-36.25881,MH,medium,early
13,7,13,9,256,His politically motivated opponents wanted to make this clear by promising to remain neutral in a changed world.,low,-21.447906,MH,medium,early
13,5,26,18,512,Their socially awkward parents try to make a difference by separating and not existing as a married couple.,low,-15.705646,MH,medium,early
13,2,53,17,1024,Their politically charged concerts failed to make a breakthrough or attempt to continue performing in a certain genre.,low,-24.567575,MH,medium,early
13,2,107,15,2048,Their alcohol fueled relationships refused to share a bed and refused to begin recording in a studio together.,low,-15.841765,MH,medium,early
13,6,215,11,4096,Her politically incorrect husband proceeded to sue insurance companies for failing to remain unaffected by the atomic bomb.,low,-15.515036,MH,medium,early
13,9,431,3,8192,Any Nigerien citizen wishing to learn Islamic law is able to start off by learning Islamic law.,low,-8.3774,MH,medium,early
14,0,0,1,1,It's a parade full of colour accompanied with the music of steel drums and local artists.,low,-56.49079,gibbs,medium,early
14,7,0,2,2,It's a parade full of colour accompanied with the music of steel artists and local artists.,low,-58.66312,gibbs,medium,early
14,3,0,4,4,It's a parade full of colour accompanied with the music of steelcore and local bands.,low,-50.378254,gibbs,medium,early
14,3,0,8,8,It's a parade full of fans accompanied with the music of steel bands and local bands.,low,-41.351612,gibbs,medium,early
14,5,0,16,16,It's a parade full of bicycles accompanied with the music from steel workers and local bands.,low,-49.046448,gibbs,medium,early
14,4,1,13,32,It's a room full of people interacting with the music of bamboo sticks and brass instruments.,low,-22.750366,gibbs,medium,early
14,5,3,7,64,There's a desk full of books along with live music from local bands and tour bands.,low,-22.775738,gibbs,medium,early
14,6,6,14,128,There's a room full of people listening to classical music with string and Happenede instruments.,low,-27.345844,gibbs,medium,early
14,6,13,9,256,It's a bar full of people listen to classical music and everyday discuss current political problems.,low,-32.64799,gibbs,medium,early
14,5,26,18,512,"Here's an overall list of the hits linked to movies, sporting events, and concerts.",low,-26.58617,gibbs,medium,early
14,9,53,17,1024,The'Oslo k-12 school was serving over 220 students four times in its first year.,low,-48.855255,gibbs,medium,early
14,0,107,15,2048,"There's another channel overflowing to the west, which is fed by Lake Thompson.",low,-16.23423,gibbs,medium,early
14,0,215,11,4096,Labour's South Wales fared 5th and 7th in production ordnance in the UK and Japan.,low,-54.391487,gibbs,medium,early
14,6,431,3,8192,"He's looking the other way, saying, ""there was the indication given to you.""",low,-27.648308,gibbs,medium,early
14,0,0,1,1,It's a parade full of colour accompanied with the music of steel drums and local artists.,low,-56.49079,MH,medium,early
