iterationName,wID,aID,sentence,response,rt,prob,sent_length,prob_class,source,phase,step,sentence_num,id,group_id,stimulus_type,trial_type,trial_index,time_elapsed,normed_response
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,"They then launched the Great Dickens Christmas Fair of San Francisco, an indoor event, in 1970.",67,8551.590000046417,-81.04999,medium,low,bert,early,0,0,9_0,2,main_judgement,html-slider-response,18,253846,0.2906101413618794
prolific-pilot0,5ff78204dfb1e6464cbf5137,60b00b73563ab42a7d67140d,And then he knew to a kid named Kavi who had befriended him but never acknowledged him.,14,28834.900000002235,-42.856804,medium,high,bert,late,36308,6,6_1910,30,main_judgement,html-slider-response,10,416415,-1.7720917574178625
prolific-pilot0,5dd6f1d7c5faa268624c5037,60b00a80d8b4be55a2531120,"She had always dreamed of writing plays, and she began writing and acting in her teenage years.",84,7261.630000000005,-7.5777926,medium,high,bert,early,0,9,0_0,26,main_judgement,html-slider-response,18,662235,0.7606087305741639
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,"He was an aggressive anti-white supremacist, and was excommunicated months later after he argued that his racial crimes were vindicated by Coca-Cola.",37,12483.119999989867,-21.19557,long,high,bert,late,34859,5,2_995,2,main_judgement,html-slider-response,19,266331,-0.6755569558884503
prolific-pilot0,5dd6f1d7c5faa268624c5037,60b00a80d8b4be55a2531120,"During the lengthy period of ancient Rome, the Capitoline Hill was the geographical and ceremonial center.",87,7431.625000000116,-28.58924674987793,medium,high,wiki,wiki,0,38,0_0,26,main_judgement,html-slider-response,19,669668,0.8807048459279793
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,"However, in the tenth and final round, Prescott was knocked down and then hurt by a series of punches from Alvarado, which forced the referee to stop the fight.",86,14954.230000032112,-26.27457,long,high,bert,early,0,8,0_0,2,main_judgement,html-slider-response,20,281288,0.873088229540044
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,"Chevalier viewed the landed estate’s development by elites was as much as anything a “psychological” impetus, to show one’s status whether or not the estate was profitable.",42,34810.719999997644,-209.438720703125,long,low,wiki,wiki,0,21,0_0,1,main_judgement,html-slider-response,8,319628,0.08668723725969234
prolific-pilot0,5dd6f1d7c5faa268624c5037,60b00a80d8b4be55a2531120,"The three songs are based on an affectionately risque sonet ""which allows the singer to assume a darker view of everyday life, whether walking or shooting a hot air balloon.""",69,24207.53000000061,-93.4317,long,low,bert,early,128,3,4_3,26,main_judgement,html-slider-response,20,693876,-0.39826496279383605
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,"After spending the next several years in an illegal orphanage, Rose was placed under the care of her father, Daniel, who she was horrified to discover was still very much alive.",82,12107.414999976754,-29.345924,long,high,bert,early,32,5,1_0,2,main_judgement,html-slider-response,21,293398,0.746668214403024
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,I just cannot bring her face to face experience.,35,11339.50999999803,-39.093166,short,low,bert,late,14959,1,9_1495,1,main_judgement,html-slider-response,9,330970,-2.089086573659485
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,"Peter Davis, Elaine Pearson, and Walt Rigon were members in the new riding of Sturgeon, at one time as junior MLA, before becoming an independent in the 1998 election.",82,11600.175000028685,-88.312195,long,high,bert,late,34859,6,8_995,2,main_judgement,html-slider-response,22,305000,0.746668214403024
prolific-pilot0,5ff78204dfb1e6464cbf5137,60b00b73563ab42a7d67140d,Jack and Eric team up to disrupt the party.,54,49733.900000002235,-19.97682380676269,short,high,wiki,wiki,0,25,0_0,30,main_judgement,html-slider-response,11,466151,-0.2387018352989377
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,He leaned forward and looked unconvincingly into those lustrous gray eyes of hers.,84,12182.225000000442,-6.2239594,medium,high,bert,late,37923,6,2_1995,1,main_judgement,html-slider-response,10,343155,0.7730439603197522
prolific-pilot0,5dd6f1d7c5faa268624c5037,60b00a80d8b4be55a2531120,"Papa, Papa Papa, Papa, Papa, Papa, Papa is a 1972 - 1973 Italian film directed by Marcello Azzi and Rosita D'Agostino.",69,20469.259999999893,-9.261128,long,high,bert,late,34859,9,7_995,26,main_judgement,html-slider-response,21,714347,-0.39826496279383605
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,She grew up with five brothers and ten sisters.,100,6587.499999997846,-8.025244,short,high,bert,early,1,8,0_0,1,main_judgement,html-slider-response,11,349747,0.9883214102015127
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,"Sunday I feel the moment right, and I wonder if I'm so euphoric that you can only ask for a soothing dormer made from sturdy Kevlar.",0,17716.07999992557,-70.47477,long,low,bert,late,68984,1,2_1970,2,main_judgement,html-slider-response,23,322721,-1.8449420959058846
prolific-pilot0,5dd6f1d7c5faa268624c5037,60b00a80d8b4be55a2531120,"Sánchez has also appeared as a guest actor on the Spanish TV series ""Farmacia de guardia"" and ""Los ladrones van a la oficina"".",78,13329.630000000121,-40.94150161743164,long,high,wiki,wiki,0,23,0_0,26,main_judgement,html-slider-response,22,727677,0.05689499468483372
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,The new coach was the 2009 Kentucky Armoury.,29,8393.069999990985,-42.523857,short,low,bert,early,16,0,1_1,2,main_judgement,html-slider-response,24,331118,-0.7846656296159538
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,"Additionally, in the fourth and final round, Hernandez was knocked down and knocked down by a lot of punches from Alvarado, which forced the referee to stop the fight.",50,15258.450000001176,-24.495163,long,high,bert,early,256,8,6_7,1,main_judgement,html-slider-response,12,365007,0.39009256766861566
prolific-pilot0,5dd6f1d7c5faa268624c5037,60b00a80d8b4be55a2531120,His character was often a police detective or lieutenant.,66,10559.474999999977,-17.3010196685791,short,high,wiki,wiki,0,31,0_0,26,main_judgement,html-slider-response,23,738238,0.07908619476756192
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,Belle calls on the help of her former bike messengers to pinpoint the location of the car.,78,9889.559999923222,-32.5672607421875,medium,high,wiki,wiki,0,39,0_0,2,main_judgement,html-slider-response,25,341010,0.6612433651277546
prolific-pilot0,5dd6f1d7c5faa268624c5037,60b00a80d8b4be55a2531120,The music video was directed by John 114 Fox.,74,5526.530000000028,-21.549677,short,high,bert,early,256,7,1_25,26,main_judgement,html-slider-response,24,743765,0.3224283325139061
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,"After spending the next several years in a mental hospital, she is brought back to life by her friend, Peter, whom she makes love to but feels lonely and remembers little.",35,14191.78500000271,-23.14263,long,high,bert,early,512,5,4_14,1,main_judgement,html-slider-response,13,379202,-0.17879242684811555
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,Its better audible ideals required an equally audible medium.,33,9361.000000033528,-53.5185,short,low,bert,early,1,1,4_0,2,main_judgement,html-slider-response,26,350374,-0.6662255345795834
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,He was probably a contemporary of Abu Bakr.,61,6842.08000000217,-2.0099125,short,high,bert,late,14959,6,4_1495,1,main_judgement,html-slider-response,14,386047,-0.8581233801150858
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,I want you to go and take a walk.,99,4499.154999968596,-2.9748368,short,high,bert,late,14959,9,4_1495,2,main_judgement,html-slider-response,27,354876,1.2880360335205279
prolific-pilot0,5ff78204dfb1e6464cbf5137,60b00b73563ab42a7d67140d,Alikampet's mother is Joy Rose.,44,47022.699999999255,-40.232235,short,low,bert,early,0,2,3_0,30,main_judgement,html-slider-response,12,513175,-0.5456041949690005
prolific-pilot0,5ff78204dfb1e6464cbf5137,60b00b73563ab42a7d67140d,It also includes Amanila and Palqa.,100,8993.099999997765,-27.883465,short,low,bert,late,9759,4,2_975,30,main_judgement,html-slider-response,13,522170,1.173049019183351
prolific-pilot0,5dd6f1d7c5faa268624c5037,60b00a80d8b4be55a2531120,"Salisbury's great forte was usually his painting of over forty large canvases of historical and national events, a field in which he was virtually unchallenged until 1951.",82,24764.13500000036,-102.77577,long,low,bert,early,0,4,1_0,26,main_judgement,html-slider-response,25,768530,0.25918830911979807
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,"However, in the sixth and final match, she was disqualified after she accidentally collided with her opponent, Jose Luis Alvarado, which forced the man to leave the ring.",58,20317.284999997355,-16.534664,long,high,bert,early,512,8,7_14,2,main_judgement,html-slider-response,28,375196,-0.011851876419095618
prolific-pilot0,5f96f554729eab02d6d69e63,60b00c0e28b1d710ed962eb3,These roads now cross it from north to south.,17,5743.375000078231,-11.928302,short,low,bert,early,64,4,2_6,2,main_judgement,html-slider-response,29,380941,-1.139985914725065
prolific-pilot0,5ff78204dfb1e6464cbf5137,60b00b73563ab42a7d67140d,What is known as the Vergata-Dewitt order was intended to prevent unreasonable behavior.,94,20360.199999999255,-30.834879,medium,low,bert,early,512,3,3_26,30,main_judgement,html-slider-response,14,542532,1.0444779232462902
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,"Most of today's Van Tuyls and Van Tyles are descended from the two youngest boys, twins Abraham and Isaac, both of whom became farmers on Staten Island.",92,24184.864999999234,-63.51420593261719,long,high,wiki,wiki,0,2,0_0,1,main_judgement,html-slider-response,16,417943,1.982970552315463
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,"She wore some of the most daringly constructed outfits of the entire year, ranging from a soaring red gown to a stand-up comedy to an excellent stage roast by Elijah.",27,22389.124999997905,-72.79463,long,low,bert,early,512,1,0_14,1,main_judgement,html-slider-response,17,440334,-0.4821977572570389
prolific-pilot0,59497b268bb5730001d4fe2f,60b00cf97faf901a37644393,"The growth rate is rapid in the first season, then slows down as the fish age.",98,11001.14999996731,-20.940775,medium,high,bert,early,1,6,1_0,8,main_judgement,html-slider-response,5,181296,0.6330662784539631
prolific-pilot0,5ff78204dfb1e6464cbf5137,60b00b73563ab42a7d67140d,"In another report posted by South China Morning Post, the researchers found that more than 38,000 tweets from 618 of the now-suspended Twitter accounts targeted Guo.",83,33179.89999999851,-62.30293273925781,long,high,wiki,wiki,0,39,0_0,30,main_judgement,html-slider-response,15,575714,0.8270784020943792
prolific-pilot0,59497b268bb5730001d4fe2f,60b00cf97faf901a37644393,"""Yup,"" his boss, as well as other members, said with a smile.",97,4801.395000016782,-14.93953,medium,high,bert,late,37448,9,9_1970,8,main_judgement,html-slider-response,6,186102,0.6046594582669264
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,"McCarrick disappeared on March 26, 1993.",89,12906.875000000582,-31.72734832763672,short,low,wiki,wiki,0,14,0_0,1,main_judgement,html-slider-response,18,453244,0.4675292898558054
prolific-pilot0,59497b268bb5730001d4fe2f,60b00cf97faf901a37644393,I decided there were several ways to counter this.,74,5239.019999979064,-11.60005,short,high,bert,late,11759,9,8_1175,8,main_judgement,html-slider-response,7,191344,-0.1827809318717893
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,"Like halogens it is converted to citric acid, by elimination with oxaloacetate.",32,12019.445000001753,-19.136387,medium,high,bert,early,256,8,0_13,1,main_judgement,html-slider-response,19,465266,-1.013546525752564
prolific-pilot0,5de4467a7d441742885750dc,60b00cdf6074bf3cfa9d3677,"Lincoln also received mail that called him ""a negro"" and a ""mulatto"".",23,12738.175000064075,-17.588958740234375,medium,high,wiki,wiki,0,31,0_0,13,main_judgement,html-slider-response,5,165111,-0.567576378718127
prolific-pilot0,59497b268bb5730001d4fe2f,60b00cf97faf901a37644393,"The two platforms were connected by an alloy-wrapped catenary, which connected the platforms to their respective running sites at their summit, enabling this mechanical connection at each level crossing.",44,16443.100000033155,-63.887512,long,low,bert,early,512,3,9_14,8,main_judgement,html-slider-response,8,207791,-0.05274781110335532
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,The design of the head varied greatly with a variety of interchangeable parts and rivets.,65,12739.499999999709,-19.90128326416016,medium,high,wiki,wiki,0,18,0_0,1,main_judgement,html-slider-response,20,478007,0.1202512827164059
prolific-pilot0,59497b268bb5730001d4fe2f,60b00cf97faf901a37644393,Coming out malevolent and vehement.,31,6315.059999993537,-2.977951,short,low,bert,late,19959,2,9_1995,8,main_judgement,html-slider-response,9,214110,-1.8821495957608574
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,"1,204 people are employed in the secondary sector and there are 100 businesses in this sector.",75,11029.599999997998,-12.365591,medium,high,bert,early,16,7,8_0,1,main_judgement,html-slider-response,21,489040,0.4638263761918513
prolific-pilot0,5de4467a7d441742885750dc,60b00cdf6074bf3cfa9d3677,"She practicing some of the most traditional and memorable elements in the entertainment industry, ranging from her native Asian tinting and make-up, to her signature hair style and makeup.",100,16917.77000017464,-63.7714,long,low,bert,early,32,1,8_0,13,main_judgement,html-slider-response,6,182037,1.9052573113732136
prolific-pilot0,59497b268bb5730001d4fe2f,60b00cf97faf901a37644393,"After spending the following two years in an abusive home, Ward was taken into the care of her father, Blogger, where she was forced to watch him espouse money.",73,13628.259999968577,-42.404198,long,high,bert,early,256,5,5_7,8,main_judgement,html-slider-response,10,227743,0.7630850006285403
prolific-pilot0,5ff78204dfb1e6464cbf5137,60b00b73563ab42a7d67140d,"It contains two homologous synaptic binding proteins known as MP and MMC (attributable to a short, serrated occipital plate).",87,30188.70000000298,-25.59577,long,high,bert,late,14734,6,7_420,30,main_judgement,html-slider-response,17,626869,0.9301054694832984
prolific-pilot0,59497b268bb5730001d4fe2f,60b00cf97faf901a37644393,A total of 16 teams were invited to participate.,100,3906.279999995604,-5.408518,short,high,bert,early,1,9,0_0,8,main_judgement,html-slider-response,12,235911,0.84474430675881
prolific-pilot0,5de4467a7d441742885750dc,60b00cdf6074bf3cfa9d3677,"The underwater fuel was routed to the push components, to keep it separate from the camshaft.",74,14371.445000171661,-57.76709,medium,high,bert,early,256,6,5_13,13,main_judgement,html-slider-response,7,196418,1.5569296994194495
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,Services provide employment for 5% of the population.,80,15016.530000000726,-3.820935964584351,short,high,wiki,wiki,0,43,0_0,1,main_judgement,html-slider-response,22,504059,0.04142664593659035
prolific-pilot0,59497b268bb5730001d4fe2f,60b00cf97faf901a37644393,"1,253 people are employed in the secondary sector and there are 292 businesses in this sector.",99,6355.21000000881,-13.797546,medium,high,bert,early,0,7,5_0,8,main_judgement,html-slider-response,13,242271,0.6614730986409999
prolific-pilot0,5d532c6854e9bb0017ed6b08,60b00afd926a0068f47bc622,I watched Mandorallen wrinkle and scribble and deftly scribble billions of crumbly figurines flying through the air and almost hitting us.,13,12637.249999999767,-18.793312,long,high,bert,late,52359,8,6_1495,1,main_judgement,html-slider-response,23,516699,-1.0131570854726546
