sample_id,sent_id,sentence,prob_1,num_tokens_flag,sent_num_flag
183,222239,"The 20th century brought about a new style known as neoclassicism which Kabalevsky adhered to in many of his works, but particularly in his cello concertos.",-15.131505966186523,1,1
184,191682,"In January 2019, investment company ""Marera Properties"" announced that the new complex would include seats of all secretariats and institutes of the state government and the city of Belgrade.",-83.34669494628906,1,1
185,731982,"Initially Elisa does not know what had happened, but Nuria explains that she was not the woman whose body was thrown in the lake, that was actually Miguel's lover.",-69.68185424804688,1,1
186,1499541,"The municipality lies at an elevation of 550 metres (1,804 ft) and covers an area of 3.979 km² (1.536 mi²).",-22.55807876586914,1,1
187,866719,"Other UW system programs are commonly referred to by just the city name as they all play in the same conference, the WIAC, making the 'UW' redundant.",-61.483070373535156,1,1
188,1902862,"Hirsh worked as a psychologist for the Victorian Department of Education from 1980 to 1985, when she was elected to the Victorian Legislative Assembly as the member for Wantirna.",-23.749088287353516,1,1
189,5272,"In 2015, Andrews managed the process of relocating five AHL franchises to California, allowing for the creation of a Pacific Division to better meet the needs of western-based NHL organizations.",-62.40685272216797,1,1
190,403993,"The New Zealand national team were victorious by 100 points in 2003, and so, in 2004, a club side from Auckland played the game, which Japan lost by two points.",-60.20805740356445,1,1
191,241031,"On the night of 9 December 1940, for example, 413 bombers hit the capital and on 29 December the bombing caused what became known as the Second Great Fire of London.",-41.58967590332031,1,1
192,72237,"Woven into the story is a subplot following a girl, who is in the same hospital Murali works in and undergoes treatment for the same disease that Venu contracted.",-46.27721405029297,1,1
193,1615304,"The repeater system in the World Trade Center, which was required for portable radio signals to transmit reliably, was malfunctioning after the impact of the planes.",-46.02522277832031,1,1
194,193339,"According to Prof. Ben-David, the way in which the issue of domestic violence is addressed is biased, and tends to undergo a process of ""feminization"".",-29.232147216796875,1,1
195,787098,"In May 2009 the engine made a historic return to the K&ESR, having been a regular on the line during the 1950s, including working some of the demolition trains.",-67.48854064941406,1,1
196,786952,"In the Classic period, the adventures of these two heroes – only partly coinciding with those of the Popol Vuh – were known all over the Mayan area.",-82.17877197265625,1,1
197,767999,"While open during the winter, no road maintenance is performed and chains or four wheel drive with good snow tires are essential due to grades of up to 14% in many places.",-84.20455169677734,1,1
198,1719735,"In the same month, she appeared as a featured artist on Nick Jonas's ""Close"", the lead single from his third studio album ""Last Year Was Complicated"".",-37.616600036621094,1,1
199,1089721,"Gordimer's essays document the publication history and fate of ""Burger's Daughter"", and respond to the Publications Control Board's reasons for banning the book.",-53.594669342041016,1,1
201,1323749,"This video is of a lecture by Sujata Patel at University of Hyderabad (India), given on September 21, 2011 talking about effects of Methodological Nationalism in India.",-59.993961334228516,1,1
202,1198808,He made his debut for Persepolis in a Hazfi Cup match against Kargar Boneh Gaz Bushehr as a substitute for Mehdi Taremi.,-38.792327880859375,1,1
203,1361013,"As both of his brothers, Thomas Elwick and John Elwick were both Directors of the British East India Company, Nathaniel was sent to China in 1713 as the official envoy.",-41.64302444458008,1,1
204,703639,"Having become overly burdened with debt, it began selling assets to develop a steam-assisted gravity drainage project near Lindbergh, Alberta, in the Cold Lake oil sands.",-63.615116119384766,1,1
205,1137947,"Newton likely introduced her to the writings of William Wordsworth, and his gift to her of Ralph Waldo Emerson's first book of collected poems had a liberating effect.",-31.889619827270508,1,1
206,950324,"Since 1 April 2014, some of the borough's responsibilities have been pooled with neighbouring authorities within the metropolitan area and subsumed into the Liverpool City Region Combined Authority.",-39.457828521728516,1,1
207,1125297,"At the lower border of the piriformis muscle, the nerve turns backward and divides into upward and downward diverging branches, which enter the gluteus maximus.",-26.036069869995117,1,1
208,683791,"At the beginning of the cycle, when the spark starts, all of the energy in the primary circuit formula_6 is stored in the primary capacitor formula_7.",-31.91661834716797,1,1
209,1800345,The Dreams That Stuff Is Made of: The Most Astounding Papers of Quantum Physics and How They Shook the Scientific World is a 2011 book by English physicist Stephen Hawking.,-58.29004669189453,1,1
210,194902,"The Hornets field teams in football, golf (boys/girls), bowling (boys/girls), basketball (boys/girls), baseball, softball, and cheer.",-17.565670013427734,1,1
211,1528772,"Due to Ash's late appearance in ""The King of Fighters 2003"", the staff joked that teammate Shen Woo seemed more like the series' main character than Ash did.",-62.00685119628906,1,1
212,1299387,"Following Koeman's sacking, he made 13 consecutive starts in the league, playing in 16 out of 19 games from October until the return of Seamus Coleman in January.",-51.51966857910156,1,1
213,1398377,"After briefly returning to VMF-471, Bolt was reassigned to VMF-215 in March 1945, tasked with training pilots for new carrier-based aircraft.",-41.209251403808594,1,1
214,1243006,"According to Pavlov, the union's problems remained insoluble as long as Gorbachev retained so much power and had limited time to address important issues.",-32.360774993896484,1,1
215,396435,"Glass explains that ""[Cooper crosses] the boundaries of race and sex to court communities from which black women are traditionally excluded, or within which they are routinely marginalized"".",-68.09197998046875,1,1
216,1709883,"Bonab (also Romanized as Bonāb) is a village in Kuhestan Rural District, Rostaq District, Darab County, Fars Province, Iran.",-1.7343717813491821,1,1
217,1493480,"His next album, ""Souls"", was released in 2013, with guest performances by Gregory Porter, Rigmor Gustafsson, Marie Fredriksson, and Mark Reilly.",-53.51909255981445,1,1
218,777397,She seeks his help as she is trying to run away from her gangster boss who is forcing her to continue working even though she no longer has a talented voice due to illnesses.,-44.79893493652344,1,1
219,1152985,"The result, ""Adam-12"", ran on NBC from 1968–75; Cinader was also the producer of that program during the early part of its run.",-93.90249633789062,1,1
220,850460,"It was his final collection of stories before his death in World War I, and several of its stories, in particular ""The Open Window"", are reprinted frequently in anthologies.",-21.21334457397461,1,1
221,1430805,"The ""Genitori genitoque"" and ""Procedenti ab utroque"" portions are adapted from Adam of Saint Victor's sequence for Pentecost.",-96.7864990234375,1,1
222,716533,"The stated goal of the original founders of GarageGames was to offer licensing of game engines to virtually anyone, allowing independent game-makers more options in developing and publishing video games.",-45.30413818359375,1,1
223,1756839,"For the Bears, they employed a heavy run game with fullback Bronko Nagurski, though possessions ended after just three downs as Ralph Jones frequently elected to pooch kick.",-119.679443359375,1,1
224,910915,"In April she joined Escort Group B-7 as the Senior Officer's ship, with Commander Peter Gretton in command at the height of the Battle of the Atlantic.",-41.663238525390625,1,1
225,971611,"In addition there was a DVD containing the band's full set at 2007's Download Festival as well as interviews, documentaries and all of the band's music videos.",-32.56871032714844,1,1
226,614945,The guidance that is offered by the OECD principles and the recent positions of the UN Rapporteur on Encryption state the importance of encryption for the protection of human rights.,-46.068084716796875,1,1
