index,initial_sentence,batch_num,iter_num,chain 0,chain 1,chain 2,chain 3,chain 4,chain 5,chain 6,chain 7,chain 8,chain 9
47,[CLS] Nor did he know the difference between hot and cold. [SEP],0,47,[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did they know the difference between heat and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between dark and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP]
48,[CLS] Nor did he know the difference between hot and cold. [SEP],0,48,[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Little did she know the difference between hot and cold. [SEP],[CLS] Little did they know the difference between heat and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between dark and light. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP]
49,[CLS] Nor did he know the difference between hot and cold. [SEP],0,49,[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Little did she know the difference between hot and cold. [SEP],[CLS] Little did they know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do they know the difference between darkness and light. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP]
50,[CLS] Nor did he know the difference between hot and cold. [SEP],0,50,[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did they know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between darkness and light. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP]
51,[CLS] Nor did he know the difference between hot and cold. [SEP],0,51,[CLS] Nor did they know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between darkness and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP]
52,[CLS] Nor did he know the difference between hot and cold. [SEP],0,52,[CLS] Little did she know the difference between hot and cold. [SEP],[CLS] Little did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between dark and light. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between warm and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP]
53,[CLS] Nor did he know the difference between hot and cold. [SEP],0,53,[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between warm and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between darkness and light. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between heat and cold. [SEP]
54,[CLS] Nor did he know the difference between hot and cold. [SEP],0,54,[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between warm and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between darkness and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Little did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP]
55,[CLS] Nor did he know the difference between hot and cold. [SEP],0,55,[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between dark and light. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor do they know the difference between hot and cold. [SEP],[CLS] Nor did they know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP]
56,[CLS] Nor did he know the difference between hot and cold. [SEP],0,56,[CLS] Nor did they know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between darkness and light. [SEP],[CLS] Nor did he know the difference between warm and cold. [SEP],[CLS] Nor did I know the difference between hot and cold. [SEP],[CLS] Little did they know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP]
57,[CLS] Nor did he know the difference between hot and cold. [SEP],0,57,[CLS] Little did they know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did they know the difference between hot or cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between dark and light. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did I know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP]
58,[CLS] Nor did he know the difference between hot and cold. [SEP],0,58,[CLS] Nor do they know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did they know the difference between heat and cold. [SEP],[CLS] Nor do you know the difference between hot and cold. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between dark and light. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between heat and cold. [SEP]
59,[CLS] Nor did he know the difference between hot and cold. [SEP],0,59,[CLS] Nor do you know the difference between heat and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between dark and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Little did he know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP]
60,[CLS] Nor did he know the difference between hot and cold. [SEP],0,60,[CLS] Nor do you know the difference between darkness and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do we know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between darkness and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did she know the difference between hot and cold. [SEP]
61,[CLS] Nor did he know the difference between hot and cold. [SEP],0,61,[CLS] Nor do you know the difference between darkness and light. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Little did they know the difference between darkness and light. [SEP],[CLS] Nor does he know the difference between hot and cold. [SEP],[CLS] Nor do I know the difference between warm and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP],[CLS] Nor did he know the difference between hot and cold. [SEP]
